Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,Day_MERCHANT,Month_MERCHANT,Year_MERCHANT,Hour_MERCHANT,Day_PURCHASED,Month_PURCHASED,Year_PURCHASED,Hour_PURCHASED
False,False,False,False,False,False,False,False,False,False,False,False,False,IKOJN,Bills & Fees,4440,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,February,2021,11
True,False,False,False,False,False,False,False,False,False,False,False,False,BETHSEBA  MAKOKHA,Bills & Fees,80,True,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,6,October,2021,17
True,False,False,False,False,False,False,False,False,False,False,False,False,EYEGO,Bills & Fees,200,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,31,August,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,BETHSEBA  MAKOKHA,Bills & Fees,80,True,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,6,October,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,EYEGO,Bills & Fees,200,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,31,August,2021,15
False,False,False,False,False,False,False,False,False,True,False,False,False,HELLEN  MURIGI,Miscellaneous,350,True,26.0,Female,1,30000,1.0,9.0,2021.0,2.0,8,September,2021,5
False,False,False,False,False,False,False,False,False,True,False,False,False,NAIVAS SHELL SYOKIMAU,Bills & Fees,95,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,February,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,HELLEN  MURIGI,Miscellaneous,350,True,26.0,Female,1,30000,1.0,9.0,2021.0,2.0,8,September,2021,5
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SHELL SYOKIMAU,Bills & Fees,95,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,February,2022,16
True,False,False,False,False,False,False,False,False,False,False,False,False,HILDA  EREGWA,Bills & Fees,5000,True,25.0,Female,4,90000,25.0,10.0,2021.0,16.0,29,September,2021,13
True,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS,Bills & Fees,9419,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,August,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,HILDA  EREGWA,Bills & Fees,5000,True,25.0,Female,4,90000,25.0,10.0,2021.0,16.0,29,September,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS,Bills & Fees,9419,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,August,2021,13
False,False,False,False,False,False,False,False,True,False,False,False,False,NCBA BANK KENYA PLC 1,Loan Repayment,9900,True,25.0,Male,1,200000,16.0,3.0,2022.0,13.0,12,February,2022,9
False,False,False,False,False,False,False,False,True,False,False,False,False,CHAPA COPY,Bills & Fees,350,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,September,2020,12
False,False,False,False,False,False,False,False,False,False,False,False,False,NCBA BANK KENYA PLC 1,Loan Repayment,9900,True,25.0,Male,1,200000,16.0,3.0,2022.0,13.0,12,February,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,CHAPA COPY,Bills & Fees,350,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,September,2020,12
True,False,False,False,False,False,False,False,False,False,False,False,False,TEOFILO LIGAWA,Bills & Fees,92,True,25.0,Male,3,10000,12.0,4.0,2022.0,15.0,21,April,2022,12
True,False,False,False,False,False,False,False,False,False,False,False,False,MEGALINK SOLUTIONS,Bills & Fees,6000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,May,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,TEOFILO LIGAWA,Bills & Fees,92,True,25.0,Male,3,10000,12.0,4.0,2022.0,15.0,21,April,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,MEGALINK SOLUTIONS,Bills & Fees,6000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,May,2021,16
False,False,False,False,False,False,True,False,False,False,False,False,False,TUSKYS -T MALL,Groceries,2920,False,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,18,December,2019,10
False,False,False,False,False,False,True,False,False,False,False,False,False,PARK N GO  GALLERIA-SP ON,Bills & Fees,50,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,February,2022,14
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS -T MALL,Groceries,2920,False,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,18,December,2019,10
False,False,False,False,False,False,False,False,False,False,False,False,False,PARK N GO  GALLERIA-SP ON,Bills & Fees,50,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,February,2022,14
False,False,False,False,False,False,False,False,False,True,False,False,False,MICHAEL MUSEMBI,Miscellaneous,40,False,25.0,Male,3,10000,12.0,5.0,2022.0,15.0,18,May,2022,14
False,False,False,False,False,False,False,False,False,True,False,False,False,EUZAC ENTERPRISES,Bills & Fees,500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,September,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,MICHAEL MUSEMBI,Miscellaneous,40,False,25.0,Male,3,10000,12.0,5.0,2022.0,15.0,18,May,2022,14
False,False,False,False,False,False,False,False,False,False,False,False,False,EUZAC ENTERPRISES,Bills & Fees,500,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,September,2020,9
False,False,False,False,False,False,False,False,False,False,False,True,False,STEPHEN  OSANGO,Shopping,1800,True,25.0,Male,3,200000,1.0,9.0,2021.0,2.0,30,June,2021,14
False,False,False,False,False,False,False,False,False,False,False,True,False,NAIROBI JAVA,Bills & Fees,1320,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,July,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,STEPHEN  OSANGO,Shopping,1800,True,25.0,Male,3,200000,1.0,9.0,2021.0,2.0,30,June,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIROBI JAVA,Bills & Fees,1320,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,July,2021,14
False,False,False,False,False,False,False,False,False,True,False,False,False,PETER KENDA,Miscellaneous,100,True,25.0,Female,1,85000,10.0,3.0,2022.0,18.0,18,November,2021,16
False,False,False,False,False,False,False,False,False,True,False,False,False,NAIVAS SUPERMARKET,Bills & Fees,46914,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,August,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER KENDA,Miscellaneous,100,True,25.0,Female,1,85000,10.0,3.0,2022.0,18.0,18,November,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SUPERMARKET,Bills & Fees,46914,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,August,2021,13
False,False,False,False,False,False,False,False,True,False,False,False,False,MOGO AUTO LIMITED  KDA,Loan Repayment,58948,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,10,January,2022,14
False,False,False,False,False,False,False,False,True,False,False,False,False,MBCI  FOR,Bills & Fees,368,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,August,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,MOGO AUTO LIMITED  KDA,Loan Repayment,58948,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,10,January,2022,14
False,False,False,False,False,False,False,False,False,False,False,False,False,MBCI  FOR,Bills & Fees,368,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,August,2021,14
False,False,False,False,True,False,False,False,False,False,False,False,False,ZURI MEDICAL FUND  EVAN OMONDI,Family & Friends,3000,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,16,March,2022,7
False,False,False,False,True,False,False,False,False,False,False,False,False,NAIVAS SUPERMARKET,Bills & Fees,25826,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,August,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI MEDICAL FUND  EVAN OMONDI,Family & Friends,3000,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,16,March,2022,7
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SUPERMARKET,Bills & Fees,25826,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,August,2021,11
True,False,False,False,False,False,False,False,False,False,False,False,False,ERIC CHESI,Bills & Fees,1528,True,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,6,April,2022,9
True,False,False,False,False,False,False,False,False,False,False,False,False,JEFFERYS SALON,Bills & Fees,2000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,December,2020,10
False,False,False,False,False,False,False,False,False,False,False,False,False,ERIC CHESI,Bills & Fees,1528,True,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,6,April,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,JEFFERYS SALON,Bills & Fees,2000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,December,2020,10
False,False,False,True,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Emergency fund,20,False,25.0,Female,1,85000,1.0,6.0,2022.0,10.0,2,June,2022,19
False,False,False,True,False,False,False,False,False,False,False,False,False,FURNITURE PALACE,Bills & Fees,11995,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,March,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Emergency fund,20,False,25.0,Female,1,85000,1.0,6.0,2022.0,10.0,2,June,2022,19
False,False,False,False,False,False,False,False,False,False,False,False,False,FURNITURE PALACE,Bills & Fees,11995,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,March,2021,10
False,False,False,False,True,False,False,False,False,False,False,False,False,JERUSA OTIENO,Family & Friends,9850,True,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,23,March,2021,10
False,False,False,False,True,False,False,False,False,False,False,False,False,NAIROBI ARBORETUM,Bills & Fees,65,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,February,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,JERUSA OTIENO,Family & Friends,9850,True,25.0,Female,1,85000,16.0,3.0,2022.0,13.0,23,March,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIROBI ARBORETUM,Bills & Fees,65,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,February,2022,12
False,False,False,False,False,True,False,False,False,False,False,False,False,KILIMANJARO LUNCHEONETTE,Going out,2740,False,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,14,October,2021,12
False,False,False,False,False,True,False,False,False,False,False,False,False,NAIVAS SUPERMARKET,Bills & Fees,3899,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,August,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,KILIMANJARO LUNCHEONETTE,Going out,2740,False,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,14,October,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS SUPERMARKET,Bills & Fees,3899,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,August,2021,13
False,False,False,False,False,True,False,False,False,False,False,False,False,JAVA AGAKHAN MAIN,Going out,690,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,29,March,2022,10
False,False,False,False,False,True,False,False,False,False,False,False,False,SEVERIN SEA,Bills & Fees,3000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,September,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,JAVA AGAKHAN MAIN,Going out,690,False,25.0,Male,5,252000,12.0,4.0,2022.0,15.0,29,March,2022,10
False,False,False,False,False,False,False,False,False,False,False,False,False,SEVERIN SEA,Bills & Fees,3000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,September,2021,15
True,False,False,False,False,False,False,False,False,False,False,False,False,SAMWEL KIMANI,Bills & Fees,530,True,25.0,Male,3,100000,16.0,3.0,2022.0,13.0,19,March,2022,8
True,False,False,False,False,False,False,False,False,False,False,False,False,ELITEMART,Bills & Fees,212,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,April,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,SAMWEL KIMANI,Bills & Fees,530,True,25.0,Male,3,100000,16.0,3.0,2022.0,13.0,19,March,2022,8
False,False,False,False,False,False,False,False,False,False,False,False,False,ELITEMART,Bills & Fees,212,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,April,2022,16
True,False,False,False,False,False,False,False,False,False,False,False,False,KPLC PREPAID,Bills & Fees,2000,True,25.0,Male,5,750000,16.0,3.0,2022.0,13.0,18,March,2022,6
True,False,False,False,False,False,False,False,False,False,False,False,False,MAKEUPCLOUD,Bills & Fees,5000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,February,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,KPLC PREPAID,Bills & Fees,2000,True,25.0,Male,5,750000,16.0,3.0,2022.0,13.0,18,March,2022,6
False,False,False,False,False,False,False,False,False,False,False,False,False,MAKEUPCLOUD,Bills & Fees,5000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,February,2021,13
False,False,False,False,False,False,False,False,False,False,False,True,False,SILVANO  NGARI,Shopping,2700,True,25.0,Male,3,200000,1.0,9.0,2021.0,2.0,21,September,2021,10
False,False,False,False,False,False,False,False,False,False,False,True,False,NANCY NAFULA SHIKUKU,Bills & Fees,130,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,March,2022,9
False,False,False,False,False,False,False,False,False,False,False,False,False,SILVANO  NGARI,Shopping,2700,True,25.0,Male,3,200000,1.0,9.0,2021.0,2.0,21,September,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,NANCY NAFULA SHIKUKU,Bills & Fees,130,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,March,2022,9
False,False,False,False,False,False,True,False,False,False,False,False,False,EQUITY PAYBILL ACCOUNT,Groceries,600,True,25.0,Female,1,23000,31.0,5.0,2022.0,13.0,31,May,2022,17
False,False,False,False,False,False,True,False,False,False,False,False,False,ROAST N,Bills & Fees,290,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,September,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,EQUITY PAYBILL ACCOUNT,Groceries,600,True,25.0,Female,1,23000,31.0,5.0,2022.0,13.0,31,May,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,ROAST N,Bills & Fees,290,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,September,2020,17
True,False,False,False,False,False,False,False,False,False,False,False,False,EQUITY PAYBILL ACCOUNT,Bills & Fees,10000,True,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,22,October,2021,6
True,False,False,False,False,False,False,False,False,False,False,False,False,MBCI  FOR,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,July,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,EQUITY PAYBILL ACCOUNT,Bills & Fees,10000,True,25.0,Female,4,90000,5.0,10.0,2021.0,12.0,22,October,2021,6
False,False,False,False,False,False,False,False,False,False,False,False,False,MBCI  FOR,Bills & Fees,1000,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,July,2021,10
True,False,False,False,False,False,False,False,False,False,False,False,False,KANGA HARDWARE,Bills & Fees,870,False,25.0,Male,3,200000,1.0,9.0,2021.0,2.0,22,September,2021,10
True,False,False,False,False,False,False,False,False,False,False,False,False,MWIRERI,Bills & Fees,300,False,25.0,Female,4,90000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,July,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,KANGA HARDWARE,Bills & Fees,870,False,25.0,Male,3,200000,1.0,9.0,2021.0,2.0,22,September,2021,10
